numunique,time
136,0.372139
134,0.366708
113,0.316044
112,0.312136
68,0.206838
52,0.161263
58,0.179657
63,0.191099
38,0.128692
31,0.111439
44,0.140023
55,0.168997
47,0.153218
72,0.213741
29,0.102202
48,0.152597
28,0.10086
97,0.267733
41,0.129493
26,0.097523
19,0.079148
43,0.136867
56,0.172665
26,0.095799
10,0.055564
13,0.063549
130,0.344497
66,0.199985
125,0.337814
198,0.512261
118,0.330179
140,0.377759
106,0.298951
98,0.282661
98,0.281088
117,0.323758
57,0.177023
73,0.216918
50,0.1542
136,0.374994
197,0.536968
399,1.0154
363,0.935337
149,0.410571
108,0.310343
125,0.351951
84,0.248576
111,0.311935
72,0.218961
46,0.149851
52,0.162786
41,0.132559
82,0.241313
39,0.131247
52,0.161163
50,0.156223
31,0.108874
24,0.089958
19,0.077646
27,0.100038
33,0.112732
20,0.081683
42,0.134121
29,0.102682
12,0.059682
28,0.101711
17,0.072125
7,0.046968
13,0.063129
46,0.148138
23,0.088226
27,0.102562
55,0.173987
60,0.180549
34,0.118172
92,0.265288
25,0.093776
5,0.040065
11,0.057919
14,0.066235
6,0.043221
19,0.077917
18,0.074319
13,0.060884
5,0.040166
7,0.046617
8,0.042991
2,0.032551
1,0.031068
7,0.045335
1,0.030588
1,0.030287
24,0.072867
2,0.033583
4,0.036879
6,0.043341
13,0.059963
10,0.054021
5,0.040977
6,0.042831
10,0.046186
5,0.040055
6,0.042891
15,0.068098
24,0.089148
32,0.110948
30,0.103875
17,0.072196
6,0.044493
10,0.055725
9,0.052409
1,0.030097
24,0.073017
13,0.061425
17,0.072777
9,0.050554
11,0.057218
11,0.056527
20,0.079219
33,0.11172
46,0.144741
119,0.318057
205,0.523913
107,0.29267
54,0.165381
44,0.14359
37,0.124895
74,0.214402
32,0.109986
77,0.220484
30,0.107192
28,0.100789
64,0.19174
44,0.140935
48,0.152125
45,0.145894
60,0.177894
29,0.103374
15,0.068749
44,0.141436
20,0.081002
17,0.071044
23,0.08535
23,0.087123
9,0.050034
19,0.063118
6,0.043913
8,0.049202
22,0.085601
40,0.129122
29,0.107431
63,0.184426
76,0.216065
134,0.352461
448,1.10738
208,0.539392
195,0.517151
245,0.6389
240,0.617118
198,0.526288
343,0.876556
162,0.433704
66,0.198884
95,0.270197
114,0.313929
49,0.156494
48,0.153017
83,0.239219
38,0.123762
19,0.077576
31,0.107953
27,0.097433
16,0.067987
10,0.054372
14,0.064702
6,0.045045
32,0.1117
5,0.041999
18,0.073207
13,0.063479
32,0.110147
19,0.075763
16,0.070091
6,0.043221
19,0.07441
7,0.04214
23,0.0851
16,0.067276
19,0.082395
31,0.109034
21,0.083246
16,0.071254
14,0.063489
5,0.040586
18,0.074821
20,0.077966
18,0.075622
