numunique,time
71,0.177884
260,0.179637
306,0.180268
310,0.179567
492,0.262142
195,0.177403
607,0.179637
835,0.180318
644,0.260769
589,0.177744
447,0.179427
307,0.184166
221,0.178636
215,0.182733
505,0.17605
374,0.177874
249,0.176201
447,0.17581
405,0.176672
538,0.176471
366,0.177023
205,0.276149
313,0.177473
284,0.187071
185,0.176381
137,0.182894
137,0.179237
233,0.177704
87,0.18072
68,0.174338
256,0.178034
242,0.178225
183,0.17542
193,0.176742
158,0.176091
107,0.174828
92,0.175158
88,0.174628
98,0.173747
59,0.175609
59,0.174858
47,0.17599
50,0.175339
36,0.176522
33,0.175128
36,0.17547
33,0.182282
55,0.179607
52,0.177483
21,0.180829
32,0.174829
22,0.176411
90,0.174968
27,0.180179
22,0.175149
22,0.175309
34,0.174968
50,0.180419
27,0.17598
13,0.176061
11,0.181692
98,0.173525
90,0.174778
104,0.175379
167,0.177613
147,0.176982
112,0.17569
94,0.176632
90,0.174328
78,0.173776
105,0.175309
43,0.175599
65,0.179096
50,0.174197
94,0.184527
187,0.175199
342,0.185488
350,0.175911
132,0.173876
99,0.17586
114,0.177493
77,0.186931
101,0.179447
67,0.17536
39,0.174748
49,0.176321
39,0.175068
56,0.18111
37,0.175009
39,0.174387
41,0.179807
26,0.174437
24,0.174848
15,0.174438
24,0.174828
37,0.176661
17,0.173466
48,0.173476
28,0.178665
11,0.174999
29,0.17597
18,0.174527
7,0.175079
9,0.17599
24,0.176301
12,0.175499
36,0.175249
46,0.173786
29,0.175941
22,0.181521
76,0.175189
22,0.176731
7,0.174918
11,0.176422
16,0.17569
8,0.179186
15,0.175489
18,0.175941
11,0.173716
7,0.326513
7,0.174327
5,0.179326
7,0.174338
14,0.186309
4,0.174488
2,0.174828
8,0.178445
1,0.185208
17,0.18073
3,0.180799
4,0.175079
8,0.174688
1,0.179057
5,0.174998
11,0.178746
5,0.178885
11,0.178305
6,0.177924
6,0.181651
14,0.185238
17,0.174858
25,0.173717
20,0.175029
17,0.174287
4,0.18106
6,0.17559
17,0.178946
5,0.174708
5,0.179577
22,0.173767
9,0.1758
10,0.176562
10,0.173757
17,0.176992
35,0.174979
29,0.175019
69,0.174588
126,0.174979
90,0.176671
45,0.175109
36,0.174578
35,0.176672
61,0.174749
21,0.182523
60,0.176512
26,0.174878
19,0.17574
54,0.175459
39,0.175229
47,0.175039
40,0.173807
49,0.174187
33,0.180278
9,0.17575
31,0.173696
20,0.1756
14,0.174738
13,0.174378
15,0.17584
7,0.174448
6,0.175439
5,0.17595
9,0.176501
18,0.180308
36,0.183194
26,0.175589
51,0.180008
77,0.174909
133,0.174929
377,0.177232
198,0.174568
147,0.176712
232,0.17569
204,0.174808
184,0.179767
300,0.177794
145,0.176441
64,0.1755
78,0.173806
104,0.173656
55,0.290315
44,0.174728
77,0.175029
36,0.174788
16,0.178335
33,0.173957
23,0.177313
6,0.174357
8,0.180479
12,0.172755
5,0.176081
34,0.17578
7,0.174498
15,0.174568
17,0.179277
26,0.175399
14,0.173927
15,0.173917
10,0.180559
15,0.173777
21,0.176481
16,0.174047
12,0.181671
29,0.181792
31,0.180058
9,0.174578
7,0.174958
6,0.179116
11,0.175089
14,0.179727
14,0.175409
