numunique,time
199,0.176441
138,0.249779
133,0.176021
113,0.174428
112,0.182553
68,0.173847
52,0.177663
58,0.173886
64,0.174237
38,0.176201
32,0.17547
44,0.176481
55,0.17575
48,0.180438
71,0.179266
28,0.179758
47,0.176642
28,0.174708
97,0.175249
41,0.17584
26,0.175881
19,0.182974
43,0.174678
55,0.178055
26,0.174988
10,0.180159
13,0.174548
131,0.174637
67,0.178045
125,0.17598
199,0.177433
118,0.323457
141,0.177383
106,0.176501
96,0.173686
99,0.174588
117,0.174447
56,0.179948
73,0.174368
50,0.173446
137,0.174448
197,0.174868
400,0.174468
364,0.174458
149,0.181281
108,0.174557
125,0.180118
86,0.174197
111,0.174247
74,0.173636
45,0.175069
52,0.173295
41,0.179778
82,0.178225
39,0.17553
52,0.179246
50,0.175289
32,0.174437
23,0.172875
19,0.174367
27,0.18116
32,0.173837
20,0.174948
42,0.174939
29,0.173306
11,0.177604
28,0.173886
17,0.173977
7,0.178465
13,0.174658
46,0.17551
23,0.174298
27,0.174908
57,0.179767
57,0.172955
34,0.180479
88,0.175149
25,0.174077
5,0.174608
11,0.173636
14,0.179898
6,0.178996
19,0.174247
18,0.175619
13,0.173937
5,0.18117
7,0.178124
8,0.188564
2,0.184717
1,0.179367
7,0.174587
1,0.179347
1,0.175168
24,0.182533
2,0.17574
4,0.185418
6,0.174378
13,0.174268
10,0.174147
5,0.173906
6,0.174999
10,0.180178
5,0.176191
6,0.177523
14,0.172664
25,0.174317
32,0.174387
30,0.175088
17,0.174889
6,0.17563
10,0.174568
9,0.174567
1,0.177082
6,0.174638
13,0.177453
16,0.174939
9,0.174147
11,0.174968
11,0.173706
20,0.175239
33,0.176322
46,0.175319
120,0.174388
206,0.17577
106,0.179326
54,0.175169
44,0.174527
36,0.174828
73,0.180659
32,0.174598
77,0.174497
31,0.179437
28,0.18126
65,0.174868
44,0.182403
46,0.174568
45,0.178696
60,0.174007
29,0.179137
15,0.175329
44,0.174738
21,0.18639
17,0.174297
23,0.174207
23,0.174288
9,0.174127
19,0.180439
5,0.18134
8,0.174477
22,0.175539
40,0.17574
29,0.177994
63,0.17575
77,0.178345
135,0.174918
448,0.176571
207,0.176061
195,0.177754
244,0.17555
243,0.175069
198,0.18118
345,0.175269
163,0.174788
67,0.17562
92,0.179678
115,0.174338
50,0.183204
47,0.17592
84,0.182052
37,0.173445
19,0.179276
31,0.17543
27,0.174157
16,0.174207
10,0.179116
14,0.180309
6,0.173876
32,0.175189
5,0.176291
18,0.173797
14,0.174718
32,0.176391
19,0.175039
17,0.178505
6,0.181681
19,0.173996
7,0.180729
23,0.182031
16,0.175139
19,0.176622
30,0.173926
21,0.173636
16,0.18063
14,0.17591
5,0.174799
19,0.179967
20,0.179858
18,0.174959
