allocationlistsize,time
3828,0.555403
8425,0.753836
6186,0.672954
3530,0.54844
5892,0.721966
4723,0.61195
1773,0.240572
4758,0.626106
1796,0.200596
2240,0.26101
10841,0.872137
2607,0.589357
7190,0.797077
4321,0.61761
1766,0.332745
2635,0.547378
5362,0.665259
4883,0.631957
1445,0.248757
544,0.190958
1000,0.273754
1816,0.244199
1733,0.256942
2046,0.336632
754,0.17569
1138,0.238719
948,0.231345
1464,0.252003
1101,0.242806
841,0.249259
762,0.197361
881,0.188263
1971,0.319871
1353,0.248246
760,0.175199
1249,0.195447
1849,0.226866
2035,0.298119
1544,0.207109
2814,0.501412
2982,0.494349
1830,0.212148
1142,0.1918
2203,0.273193
831,0.152827
2854,0.531519
587,0.156364
2714,0.364835
1052,0.215735
2187,0.279094
2944,0.49481
2226,0.252224
3517,0.52714
5248,0.546146
4660,0.5752
2124,0.368913
1919,0.242295
2317,0.285957
1648,0.199014
2468,0.465344
1366,0.242616
3882,0.574729
2744,0.472467
1884,0.281448
1820,0.311375
1888,0.247756
1294,0.207159
1074,0.178966
3681,0.513024
1753,0.240322
467,0.119846
2851,0.496813
4114,0.518514
1285,0.180449
1679,0.187472
3655,0.5431
1234,0.165391
229,0.073037
50,0.091833
338,0.102563
157,0.087645
524,0.133019
167,0.109035
937,0.176392
56,0.076724
190,0.106469
358,0.125386
341,0.112432
1434,0.207499
1216,0.193713
1990,0.221055
2803,0.475192
7711,0.616077
3017,0.50559
6687,0.652886
5144,0.576012
2382,0.265158
3333,0.570732
2319,0.299453
1435,0.214613
2496,0.54284
832,0.20205
1853,0.25522
1192,0.205376
1151,0.219462
2272,0.286508
1327,0.209073
724,0.180919
544,0.164789
308,0.150774
516,0.183925
5507,0.51107
2090,0.217819
1353,0.251042
898,0.167985
1903,0.253215
556,0.148829
2258,0.29271
2635,0.540144
1227,0.203142
1466,0.29294
724,0.150973
466,0.165641
340,0.11675
594,0.17034
538,0.140915
233,0.120325
45,0.082384
503,0.092854
24,0.076975
351,0.136887
592,0.109806
78,0.095439
282,0.099346
218,0.120827
60,0.067667
5,0.067547
458,0.118333
46,0.069942
96,0.090841
1,0.065603
349,0.104716
175,0.101882
209,0.11165
1435,0.201649
2320,0.270207
76,0.091532
2623,0.435007
55,0.073107
2445,0.439005
1681,0.268865
2413,0.379793
1675,0.285316
1662,0.264327
355,0.118833
667,0.18107
1274,0.214373
1567,0.151374
5156,0.397827
1367,0.208311
1810,0.285396
1576,0.270869
5833,0.708841
3210,0.608122
3273,0.558659
1964,0.355267
3171,0.609054
3951,0.762281
1611,0.334328
1516,0.311915
1363,0.263665
1244,0.276389
2053,0.285547
1058,0.22934
416,0.139993
347,0.150002
287,0.146536
947,0.258406
746,0.215084
1477,0.267983
1280,0.251994
4281,0.567115
584,0.177603
530,0.192021
1750,0.217498
836,0.191881
4205,0.540976
1754,0.320853
876,0.228509
693,0.220544
1698,0.299292
1708,0.285566
1202,0.233458
1272,0.225573
492,0.191129
825,0.258366
702,0.211998
770,0.259888
1033,0.274245
1009,0.233819
857,0.240452
1886,0.33036
1603,0.307568
1280,0.316484
1613,0.293561
1651,0.284304
798,0.24503
2370,0.361359
2264,0.446939
3316,0.658887
3027,0.658497
4542,0.856379
8574,1.03498
7042,0.905661
5163,0.88365
2727,0.583295
3178,0.623912
2222,0.371798
1613,0.328396
3124,0.674166
1211,0.295635
1043,0.322947
2744,0.594186
1742,0.34104
1808,0.339428
527,0.181261
1252,0.320211
2847,0.64426
983,0.327546
2816,0.608423
1448,0.315933
1624,0.339297
1524,0.27701
3054,0.632407
2353,0.384703
3682,0.707789
275,0.162756
527,0.179637
2031,0.317968
537,0.189636
347,0.167915
749,0.211968
2250,0.341241
311,0.163156
1643,0.348094
390,0.196018
1929,0.340259
1522,0.269836
349,0.174808
1349,0.30915
2370,0.368332
2345,0.352633
1063,0.270638
931,0.252244
845,0.233609
1257,0.297168
2605,0.580911
1116,0.306495
3220,0.71365
1888,0.318809
2680,0.581212
8096,0.907083
6174,0.880403
4639,0.753746
11690,0.969401
14326,1.33496
23329,1.67389
15893,1.41891
14554,1.47413
16920,1.53292
7452,1.06309
9074,0.887807
11510,1.21452
3241,0.888098
3572,0.769064
3785,0.743456
3703,0.732696
3674,0.758093
888,0.307146
1281,0.287741
653,0.303419
2200,0.304332
1678,0.187302
595,0.236915
1149,0.24994
1301,0.291418
1877,0.371758
508,0.173296
593,0.200507
412,0.165461
576,0.204985
424,0.194886
514,0.192231
712,0.2022
50,0.091522
1937,0.246173
1452,0.255801
633,0.230092
1307,0.261952
1905,0.225243
2518,0.477116
462,0.162825
948,0.243568
519,0.142728
811,0.15956
200,0.206097
1055,0.181761
798,0.187672
801,0.153838
476,0.110408
285,0.124264
2178,0.25006
280,0.123001
594,0.130485
217,0.098034
345,0.105868
1287,0.168276
186,0.087103
248,0.115527
1227,0.190879
1218,0.144532
1,0.065272
1395,0.168126
205,0.102442
705,0.153038
3676,0.518484
476,0.126688
957,0.172825
1660,0.212499
908,0.196399
3205,0.507684
1672,0.248928
794,0.218681
632,0.145824
392,0.11166
162,0.110217
249,0.102303
215,0.104466
92,0.089158
1292,0.13856
3827,0.457118
1164,0.111509
45,0.090801
560,0.130555
827,0.132148
202,0.103134
129,0.089598
135,0.085591
19,0.079709
238,0.08037
365,0.092263
33,0.083226
2225,0.159901
655,0.132228
409,0.104646
223,0.115066
669,0.106831
376,0.107182
932,0.134713
281,0.10677
843,0.119474
582,0.112732
609,0.120877
1240,0.152767
381,0.113824
132,0.093235
1241,0.132549
86,0.094588
325,0.102422
467,0.102723
719,0.124584
71,0.07991
850,0.121859
365,0.096952
278,0.098905
153,0.087224
319,0.107292
35,0.085891
1343,0.129503
117,0.094297
188,0.087875
138,0.096281
10,0.073929
8,0.070582
86,0.089148
243,0.093015
18,0.077034
1253,0.121478
22,0.072055
127,0.0744
45,0.077906
999,0.079268
101,0.081293
176,0.098746
183,0.093345
202,0.09082
1283,0.117491
2207,0.165571
2227,0.145684
1342,0.244058
2756,0.400622
4664,0.447751
4450,0.461126
1339,0.126598
419,0.097322
358,0.098825
1110,0.169899
2204,0.188895
941,0.16528
3914,0.418116
1189,0.162886
1206,0.121368
1744,0.153208
564,0.129433
604,0.130435
161,0.096521
608,0.12242
475,0.103595
1660,0.167394
16,0.085671
340,0.125616
101,0.082495
139,0.099386
51,0.088406
34,0.068358
2470,0.368332
3736,0.403548
67,0.078467
30,0.073138
399,0.092393
3218,0.440067
2862,0.414198
398,0.139682
2202,0.198312
163,0.104136
398,0.105268
22,0.082525
1417,0.188985
1874,0.145674
2012,0.215865
2437,0.422453
3124,0.470283
1632,0.217609
198,0.098555
2389,0.203222
62,0.088005
237,0.107061
3129,0.488558
693,0.147937
85,0.089578
342,0.144863
5452,0.62296
457,0.110768
188,0.098726
1198,0.179577
1134,0.159149
115,0.089999
2044,0.230102
855,0.141526
1810,0.225172
3972,0.570943
1629,0.221526
1809,0.193914
1611,0.225433
350,0.136406
298,0.103364
436,0.13822
408,0.139632
569,0.123953
51,0.079489
186,0.097453
170,0.08512
82,0.078938
55,0.081934
187,0.108544
28,0.075391
10,0.066375
70,0.074379
1,0.066434
59,0.073769
86,0.071574
60,0.074089
1,0.066164
7,0.065974
36,0.068338
36,0.065543
19,0.065503
774,0.071294
264,0.075461
1,0.065373
1859,0.089718
3707,0.270438
2396,0.076073
159,0.067617
92,0.06941
3840,0.316114
2018,0.114576
13,0.065563
4435,0.41526
2256,0.171783
35,0.073388
168,0.092213
4,0.070833
664,0.122921
777,0.120686
13,0.066515
1125,0.1546
230,0.08537
407,0.121158
180,0.090781
152,0.098875
169,0.084539
9,0.065523
752,0.160782
66,0.083858
291,0.093275
276,0.103504
134,0.084488
2460,0.259908
142,0.086482
96,0.099146
195,0.080832
273,0.104596
387,0.093586
1014,0.115597
18,0.065463
1,0.065122
1590,0.124434
148,0.081062
1811,0.176302
640,0.120537
456,0.096942
364,0.107081
263,0.10632
84,0.089237
54,0.080551
2011,0.152466
173,0.097964
60,0.081903
16,0.070692
29,0.068739
525,0.088907
4,0.065432
2,0.065072
583,0.072867
1,0.065233
85,0.066595
7,0.064882
779,0.079419
2,0.064932
18,0.071424
1,0.066355
74,0.069049
14,0.067437
3,0.064661
1,0.065714
1,0.066695
2,0.065403
3,0.066575
3,0.068037
1,0.064931
4,0.065834
5,0.066946
3,0.066565
4,0.066384
36,0.068358
27,0.065443
25,0.073087
18,0.068659
1,0.065964
7,0.067036
1,0.066936
2,0.066435
3,0.064692
6,0.066134
10,0.064341
87,0.065793
615,0.081082
73,0.077165
20271,1.09635
4191,0.763915
1014,0.26085
6223,0.913124
3519,0.760328
5495,0.965633
9287,1.17324
1370,0.353825
685,0.221225
1213,0.373131
715,0.247495
321,0.163658
306,0.158418
964,0.248927
516,0.142888
200,0.1223
138,0.120947
177,0.081152
127,0.082825
554,0.078047
206,0.082766
29,0.073789
41,0.085791
176,0.080732
1,0.065242
4,0.071044
69,0.068619
905,0.100209
48,0.077986
66,0.091862
2969,0.428104
983,0.17562
1200,0.21281
1076,0.226736
3728,0.604655
1424,0.261521
2853,0.599757
5080,0.812356
6353,0.789112
3855,0.674797
2831,0.609164
