allocationlistsize,time
10,0.070272
16,0.066024
2,0.066144
54,0.070533
2,0.066265
41,0.072977
20,0.068759
52,0.073348
12,0.06934
1,0.066145
9,0.065593
8,0.071956
72,0.077585
1,0.065382
5,0.067467
7,0.067286
17,0.065463
7,0.065543
4,0.068409
35,0.067507
1,0.064841
36,0.070712
3,0.064882
1,0.064922
1,0.065814
10,0.068078
63,0.072366
85,0.065123
83,0.066955
9,0.071194
17,0.066485
25,0.065253
72,0.068048
12540,0.37775
6228,0.366828
164,0.084749
515,0.117752
211,0.103023
1236,0.100739
501,0.096281
134,0.091642
415,0.123011
663,0.122721
330,0.091993
456,0.104747
6236,0.359225
1084,0.145965
699,0.131677
1144,0.149371
934,0.149862
569,0.140373
873,0.154731
2286,0.182372
783,0.142888
2918,0.372229
123,0.115597
328,0.120736
174,0.112642
75,0.092644
684,0.140994
146,0.098024
98,0.10118
4474,0.363663
140,0.097012
240,0.116549
1261,0.164188
881,0.171562
2016,0.184005
8437,0.479781
1814,0.230272
258,0.129773
1823,0.212509
298,0.147236
2710,0.377088
1627,0.198533
107,0.09083
3706,0.390173
2458,0.395923
71,0.119405
3895,0.385464
450,0.128601
389,0.11172
622,0.142347
6444,0.364174
898,0.130275
2297,0.146475
1179,0.144591
988,0.129814
2800,0.370816
352,0.125345
1732,0.146465
4696,0.40448
4079,0.45801
535,0.153899
1024,0.14953
1714,0.165381
2411,0.205977
742,0.159279
177,0.108885
1746,0.183946
2371,0.187391
3776,0.486343
983,0.150092
2493,0.344397
764,0.122299
2668,0.383089
438,0.106921
1026,0.149351
532,0.123042
152,0.099046
64,0.093195
669,0.146916
182,0.090971
346,0.122219
488,0.112892
836,0.129643
627,0.121398
137,0.093545
1098,0.118933
626,0.152627
1064,0.139322
63,0.093746
73,0.093556
558,0.096
37,0.087384
108,0.102442
1934,0.149961
34,0.071414
388,0.084159
769,0.109075
764,0.109776
1269,0.1067
2031,0.12249
855,0.104035
767,0.117531
1221,0.112482
1924,0.115817
1326,0.121028
2769,0.331513
1783,0.10653
1289,0.131116
3025,0.337363
2888,0.334297
7581,0.373853
1223,0.109616
1426,0.150763
1969,0.120146
739,0.128181
6279,0.325682
2862,0.350629
2133,0.147107
2407,0.135274
5820,0.368703
942,0.139422
575,0.11723
354,0.128582
283,0.105719
173,0.110858
459,0.124404
206,0.097844
48,0.073388
288,0.100899
191,0.103294
63,0.079329
1250,0.137818
346,0.136186
100,0.091762
640,0.131157
362,0.113644
62,0.075572
164,0.119975
414,0.118132
250,0.102142
342,0.132188
634,0.146625
783,0.159199
154,0.108414
2406,0.205225
2298,0.225583
4802,0.48973
8483,0.579108
8299,0.556926
6048,0.503085
7524,0.573137
2397,0.251843
1158,0.238758
3072,0.411473
1255,0.166422
1343,0.136607
951,0.148048
248,0.102783
78,0.084218
1861,0.143078
264,0.090811
49,0.090861
1699,0.129524
240,0.109175
447,0.123452
116,0.105599
339,0.096391
414,0.129133
938,0.12804
1796,0.159489
537,0.152597
204,0.092814
1060,0.166733
692,0.146655
658,0.131567
459,0.137288
389,0.110487
3916,0.39949
467,0.125135
161,0.108634
492,0.118903
2566,0.43111
136,0.120657
628,0.111749
3013,0.358183
3662,0.422173
529,0.129503
292,0.125375
343,0.113924
77,0.110888
204,0.1117
257,0.104537
273,0.123001
439,0.103605
113,0.094928
58,0.089498
82,0.108935
205,0.126137
92,0.108474
445,0.13286
81,0.096321
158,0.097503
167,0.102282
42,0.095339
164,0.103975
107,0.088656
102,0.103384
244,0.129654
332,0.095389
209,0.100549
62,0.086072
129,0.109746
78,0.093396
114,0.083376
52,0.083186
183,0.113844
220,0.097072
81,0.099867
159,0.096001
82,0.107792
148,0.115437
55,0.100008
186,0.126758
78,0.10666
104,0.108925
1149,0.144411
206,0.125846
474,0.102793
325,0.128331
195,0.10103
377,0.13349
184,0.12269
297,0.123482
60,0.088556
60,0.105979
36,0.085831
165,0.123782
197,0.107552
584,0.09036
525,0.124133
350,0.151645
344,0.096091
1212,0.131477
395,0.121989
107,0.118933
304,0.114685
199,0.103735
337,0.112081
517,0.125726
269,0.121648
84,0.102222
339,0.129073
191,0.121508
114,0.233118
410,0.121228
1778,0.195908
1582,0.108754
556,0.152577
2437,0.333577
236,0.113353
685,0.143459
359,0.118312
7034,0.413015
4429,0.370275
153,0.104507
169,0.149852
122,0.12235
209,0.126628
482,0.137348
2314,0.120897
163,0.121869
117,0.094818
80,0.091211
118,0.094688
3446,0.307438
1276,0.150392
48,0.092404
882,0.171852
80,0.096952
1787,0.097073
114,0.118432
93,0.093545
248,0.109355
66,0.110187
206,0.124624
46,0.094297
497,0.120165
116,0.092934
358,0.115627
2979,0.30875
369,0.099076
743,0.154651
1122,0.162695
1024,0.116288
938,0.13328
679,0.133971
148,0.134443
147,0.120967
988,0.127109
66,0.099687
136,0.102924
429,0.14406
364,0.155112
97,0.092704
308,0.116369
583,0.151334
125,0.096761
46,0.082875
1064,0.123351
209,0.111389
317,0.112791
271,0.136476
445,0.124654
315,0.111259
346,0.130576
4029,0.47933
1341,0.206157
1106,0.163988
594,0.114666
785,0.158958
10944,0.377239
1398,0.177413
363,0.121358
2189,0.149711
2290,0.267412
779,0.199165
388,0.153639
232,0.120637
172,0.103023
1022,0.269646
3483,0.720834
940,0.242495
1377,0.288582
880,0.253326
1354,0.270838
277,0.120907
519,0.168908
646,0.178275
329,0.170159
1107,0.143951
1170,0.147056
1344,0.25028
2393,0.213061
2471,0.50564
1616,0.251713
1217,0.261261
1724,0.285396
1505,0.242295
1767,0.321113
1825,0.2825
827,0.259638
1319,0.283502
5016,0.463371
1617,0.301356
3323,0.502744
3150,0.543711
1565,0.272342
3137,0.509256
1705,0.244239
2488,0.53242
1818,0.297499
1469,0.283602
1981,0.332915
1715,0.288021
1882,0.290335
3132,0.53801
5609,0.653437
2297,0.311776
2592,0.483498
2019,0.366669
3737,0.574909
7847,0.669698
4490,0.671541
2099,0.366198
2704,0.494128
1108,0.206398
1495,0.265579
4117,0.561584
5805,0.67625
10565,0.715995
4837,0.564871
3858,0.519466
3613,0.557276
7998,0.549301
2951,0.464021
4555,0.531779
5830,0.540234
3981,0.525918
3022,0.540285
2963,0.508144
1666,0.235021
1288,0.211357
1574,0.214162
1231,0.218481
1005,0.188634
3882,0.495079
1825,0.253095
1582,0.252745
8271,0.623551
3505,0.552528
2315,0.257504
1526,0.248176
1604,0.299151
2278,0.265588
1338,0.200276
1741,0.26066
4375,0.447941
741,0.208843
943,0.212469
1156,0.210946
1263,0.389842
1480,0.224291
1477,0.277582
1959,0.241654
3034,0.526479
1175,0.198293
6473,0.578306
2189,0.201028
2010,0.192681
4663,0.609455
2274,0.253937
1708,0.239519
2267,0.343755
1644,0.295796
1685,0.295234
2101,0.257644
3655,0.537379
2165,0.254999
1926,0.237747
8688,0.769756
5403,0.740391
3768,0.538381
2884,0.477166
1011,0.178736
4291,0.636144
2382,0.248887
3974,0.496953
5055,0.499088
7013,0.757613
6304,0.570842
4931,0.520948
7100,0.666812
8865,0.657755
4977,0.552598
8168,0.683033
5242,0.643067
1975,0.226736
7328,0.598334
2071,0.21879
2985,0.50584
13273,0.840569
3543,0.553509
9718,0.806464
6124,0.60663
2467,0.550724
2312,0.314801
7531,0.648688
6433,0.642046
1791,0.253065
901,0.20731
1183,0.257704
1994,0.252054
2364,0.245892
2788,0.519476
1040,0.205005
1119,0.177985
1482,0.225854
1891,0.239049
1570,0.24466
1383,0.202189
1016,0.20221
1568,0.22919
2910,0.529464
1783,0.279334
687,0.173586
1358,0.20774
2530,0.403538
2773,0.461407
3015,0.459653
3945,0.496612
3674,0.475663
2290,0.224802
1663,0.220174
2789,0.462929
745,0.120647
4033,0.528352
1234,0.204915
2778,0.375946
2040,0.222197
3035,0.462318
4028,0.507833
4016,0.521269
7637,0.544973
7856,0.627448
3050,0.507924
4166,0.497304
3153,0.502123
2431,0.197692
1726,0.233148
1409,0.209944
5785,0.535446
5047,0.509046
2595,0.466116
3364,0.520919
2418,0.212309
2226,0.244749
2140,0.19148
5358,0.519816
3480,0.485542
699,0.147587
3620,0.481785
5807,0.525507
1738,0.168616
1864,0.200426
5185,0.506451
2013,0.194325
519,0.093285
67,0.081493
105,0.083296
245,0.103484
589,0.158688
122,0.093045
1094,0.16475
50,0.072947
333,0.105669
358,0.117691
190,0.096471
1745,0.22406
1219,0.204313
3139,0.636465
3558,0.478849
10424,0.608964
4410,0.535536
8884,0.844997
6683,0.588074
3722,0.476435
4755,0.551476
3351,0.472768
1667,0.219953
4019,0.546666
1480,0.234571
2091,0.271049
1072,0.172604
2239,0.243417
2812,0.481594
1478,0.216206
1038,0.183394
737,0.200637
426,0.12785
452,0.158277
8151,0.511942
2577,0.439184
1881,0.244529
1136,0.192281
2112,0.327766
481,0.141075
2180,0.292138
3703,0.525196
1580,0.19713
2271,0.307177
756,0.15417
782,0.172755
632,0.145603
1190,0.157516
882,0.155362
194,0.099266
77,0.081544
637,0.104497
78,0.073809
528,0.143008
1033,0.115787
54,0.081564
323,0.110187
299,0.122189
70,0.075562
43,0.082985
692,0.13844
151,0.10147
24,0.072276
397,0.104206
363,0.101932
282,0.112131
2136,0.205916
2830,0.440527
128,0.094547
4392,0.485001
3,0.067907
3611,0.455235
2483,0.488397
3706,0.610026
2226,0.290586
2210,0.283753
480,0.12242
797,0.188845
1124,0.210476
530,0.136156
2575,0.412665
1856,0.208522
2866,0.507323
2016,0.284424
8588,0.922392
4992,0.63361
4391,0.573207
2416,0.325542
5350,0.688393
6465,0.795554
1799,0.3515
2302,0.347993
1892,0.301076
1209,0.218821
2374,0.277642
1359,0.218461
605,0.137298
277,0.151835
371,0.131778
1313,0.28228
968,0.244088
1714,0.254999
1313,0.240812
1695,0.355377
859,0.206227
673,0.192502
648,0.189416
428,0.13296
1836,0.252013
2119,0.349847
1043,0.273424
1830,0.3302
2371,0.32982
2110,0.30865
1781,0.246814
1858,0.283733
593,0.226275
1495,0.301676
834,0.20263
945,0.305384
1707,0.273704
828,0.178876
1186,0.292449
2121,0.33558
1161,0.27135
1486,0.318799
1869,0.284705
1537,0.325782
697,0.225884
3591,0.593264
2673,0.639752
3686,0.723899
3193,0.686559
6801,0.880583
11380,1.07117
16732,1.27239
9358,0.912784
6062,0.822635
2588,0.600698
3185,0.583196
2422,0.387999
1648,0.283763
5590,0.727867
1700,0.303019
1491,0.347372
3594,0.637197
2050,0.322015
1710,0.31951
1569,0.264426
1621,0.298571
4490,0.708851
1301,0.281398
2344,0.39941
1440,0.298881
1865,0.31956
1355,0.304652
3466,0.605357
2640,0.554912
5138,0.724731
300,0.14395
420,0.177884
2511,0.505409
415,0.173125
286,0.141977
474,0.18077
2010,0.317857
598,0.188834
2341,0.311485
651,0.227687
2332,0.294373
2193,0.279064
474,0.180749
1604,0.316124
3436,0.579017
3868,0.55387
1005,0.267973
1491,0.309902
584,0.242386
1772,0.295615
2566,0.55926
1315,0.326193
4026,0.726764
2092,0.304522
3764,0.651153
10473,0.944674
7414,0.961776
4817,0.736053
13587,0.954794
18640,1.32622
34526,1.71682
21273,1.49445
17024,1.33612
24695,1.53256
9753,1.00591
10735,0.878109
16525,1.17532
2902,0.72944
4130,0.71881
4493,0.702379
5811,0.720644
3455,0.669407
1129,0.267903
1471,0.28218
405,0.212409
3808,0.47396
567,0.181981
1352,0.241344
1229,0.280637
1261,0.231064
2490,0.534053
580,0.2238
809,0.166282
391,0.173436
656,0.198112
535,0.173957
716,0.205135
725,0.147527
213,0.125937
3095,0.438834
1297,0.262814
720,0.204834
884,0.211447
2356,0.216717
3361,0.496422
967,0.149841
1053,0.208942
390,0.131376
949,0.163126
314,0.128772
1588,0.200917
1004,0.222679
1168,0.173756
352,0.115768
475,0.136186
3050,0.432322
403,0.144592
515,0.128962
193,0.10085
435,0.10665
1806,0.186239
106,0.084178
228,0.123102
1135,0.210505
1779,0.163256
7,0.068549
1811,0.171082
208,0.104105
734,0.183986
5645,0.526188
505,0.131326
1736,0.188364
989,0.204444
918,0.17565
4026,0.489419
2408,0.247304
755,0.202801
1055,0.152666
448,0.12285
315,0.105659
264,0.128933
319,0.116018
166,0.10122
1597,0.142869
5865,0.437622
1475,0.129563
58,0.086542
551,0.112973
895,0.130004
413,0.11193
53,0.091402
302,0.086783
6,0.071514
60,0.072035
450,0.101871
116,0.09051
2713,0.359475
799,0.125916
859,0.120767
185,0.109496
784,0.107953
262,0.108334
2143,0.156825
188,0.104847
505,0.118292
1311,0.125105
701,0.108774
2754,0.363893
692,0.119735
513,0.105958
559,0.119886
136,0.078939
480,0.109115
1739,0.11759
1567,0.114144
243,0.082355
759,0.116148
501,0.112211
198,0.085451
380,0.109686
268,0.089067
94,0.087063
3221,0.336903
39,0.087254
33,0.077656
110,0.098335
12,0.067627
214,0.10123
56,0.083837
284,0.094768
36,0.066876
543,0.089027
115,0.092003
116,0.077876
15,0.07434
1375,0.111209
792,0.102052
42,0.075682
36,0.072436
2607,0.345008
1576,0.156063
964,0.132138
2421,0.200567
4912,0.38866
5739,0.428935
6033,0.48406
613,0.100148
193,0.097734
211,0.093666
2154,0.164959
2445,0.38902
2017,0.158948
5250,0.419177
1845,0.176702
381,0.125386
3594,0.35689
631,0.137418
1356,0.161153
194,0.085591
371,0.119855
1,0.065614
353,0.105188
2728,0.371548
32,0.135574
452,0.126177
39,0.072115
70,0.071144
593,0.10097
102,0.078397
3545,0.366889
3965,0.39391
62,0.078217
76,0.080351
652,0.103294
4749,0.410481
4397,0.431981
1083,0.144191
2735,0.396214
429,0.105017
213,0.110768
23,0.072065
2839,0.404269
1408,0.126497
3533,0.406864
2888,0.419688
5567,0.520768
3551,0.453111
190,0.117752
3249,0.411423
308,0.093094
555,0.10117
7118,0.618993
819,0.124735
82,0.079639
619,0.144993
7327,0.645091
263,0.113132
502,0.137558
991,0.181901
884,0.145103
239,0.091021
2358,0.229831
1428,0.15438
5005,0.535606
5539,0.596741
2169,0.26592
2396,0.201548
1546,0.203642
454,0.147637
199,0.09618
536,0.135965
490,0.143129
1277,0.146304
8,0.071745
368,0.097803
398,0.104917
18,0.072226
208,0.083698
210,0.093475
51,0.07972
32,0.074219
5,0.065844
102,0.076954
3,0.064782
16,0.067968
4,0.065422
18,0.068399
9,0.06897
14,0.072075
6,0.065553
16,0.066244
2,0.065633
1633,0.076163
11,0.065754
12,0.068498
1,0.065132
1,0.065082
3,0.065794
440,0.0745
2,0.066064
1,0.064691
1,0.067286
2716,0.27667
6240,0.284254
924,0.067978
13,0.065643
536,0.070182
176,0.067797
5840,0.317466
1,0.065213
1,0.067587
1303,0.06907
3628,0.376217
2214,0.138681
218,0.086503
150,0.080882
34,0.07457
572,0.105167
1091,0.114245
1,0.064762
1612,0.134071
56,0.088556
610,0.121999
46,0.074079
103,0.085962
365,0.097023
435,0.097503
6,0.067988
1116,0.119174
91,0.084368
677,0.10106
420,0.096972
505,0.094006
4696,0.281258
114,0.073749
354,0.102102
312,0.088296
752,0.10652
376,0.103614
654,0.107742
4,0.064972
4103,0.332214
385,0.100379
1131,0.123191
673,0.120126
1119,0.114225
254,0.114936
466,0.107081
58,0.07471
26,0.090871
2515,0.332143
165,0.095299
105,0.081053
48,0.070342
18,0.070262
373,0.086793
768,0.07456
2,0.067387
29,0.065072
20,0.067536
6,0.065863
6,0.065062
6,0.065954
6,0.071474
1343,0.088126
1,0.064581
22,0.067386
113,0.065613
23,0.070332
7,0.068879
2,0.066835
1,0.064972
2,0.064601
1,0.065523
63,0.068048
7,0.065823
4,0.065743
15,0.067828
1,0.065954
158,0.072145
65,0.072366
