idx,time
1587,0.00370636
1588,0.00413421
1589,0.00386865
1590,0.0040191
1591,0.00374568
1592,0.00392349
1593,0.00369729
1594,0.0038133
1595,0.00337685
1596,0.00394948
1597,0.00335991
1598,0.00352907
1599,0.00410074
1600,0.00372699
1601,0.00386837
1602,0.00392811
1603,0.00378113
1604,0.00375751
1605,0.00370596
1606,0.00357318
1607,0.00381606
1608,0.00385915
1609,0.00391709
1610,0.0037754
1611,0.00376853
1612,0.00357507
1613,0.00356139
1614,0.0037909
1615,0.00381071
1616,0.00341131
1617,0.00353074
1618,0.00359181
1619,0.003638
1620,0.00339609
1621,0.00361008
1622,0.00349725
1623,0.00327483
1624,0.00322976
1625,0.00328385
1626,0.00326639
1627,0.0032636
1628,0.0032171
1629,0.00324079
1630,0.00359355
1631,0.00362744
1632,0.00332735
1633,0.00347845
1634,0.00353855
1635,0.00328763
1636,0.00347083
1637,0.00336378
1638,0.00359176
1639,0.0034243
1640,0.00375935
1641,0.00366933
1642,0.00370667
1643,0.00384683
1644,0.00378475
1645,0.00389232
1646,0.00405666
1647,0.00415109
1648,0.00398557
1649,0.00438655
1650,0.00417095
1651,0.00416393
1652,0.00399266
1653,0.00419013
1654,0.00413844
1655,0.00415119
1656,0.00413077
1657,0.00406784
1658,0.00376047
1659,0.00371622
1660,0.00378369
1661,0.00380702
1662,0.00354244
1663,0.00366722
1664,0.0036601
